nice breakout w volume next resistance lie,1.0
green weekly monthly triangle essx net profit,1.0
great day think seen bottom,1.0
currently holding gale lnkd wcrx,1.0
lnkd strong follow thru day volume exactly want see confirmation,1.0
joke abt often seems wrong make reco pt change day b co report raised pt ruhroh,1.0
green weekly triangle mlnk open long position opening long short,1.0
green weekly triangle mlnk open short position opening long short,1.0
these ready sell yet nj online gambling bill fail,0.0
want breakout short term resistance,1.0
watch consolidation volatility squeeze seems eminent ready next move,1.0
potential h neckline ish,0.0
leap abouve lining break,1.0
hmmm coming writer elon say vehicle log show took long detour,1.0
sell off somebody know something dump,0.0
green weekly triangle scaling up,0.0
arun needed today bouncing support,1.0
gmcr still sitting key support may test damage done longer term,1.0
last time dropped tim cook tim cook spoke hummmm,0.0
last morning min opening range,1.0
setting sell news tomorrow cook speech he job market disappointed iwatch gimme break,0.0
weak want lower tmrw nasty folk sideline ya long bear taking,0.0
made le profit shareholder share drop anticipation,0.0
if tc announces bringing cash back u made le profit shareholder share drop anticipation,0.0
break old week high tomorrow it gave u another green candle daily weekly what beast,1.0
invn do believe well tweet since say tweet w invensense mentioned,1.0
esrx gap fill idea look big,1.0
spy ground hog week distribution high,0.0
odyssey record breaking recovery featured discovery channel silver rush premiere february pmet,1.0
close magic ready big volume day great earnings due target,1.0
headed lower weekly channel support approx,0.0
momentum monday post thick deep dont chase lnkd,1.0
ovti if clear resist move may powerful breakout candidate under accumulation,1.0
expect trade higher dish founder positive comment basically call game changer,1.0
worth eyeing earnings coming could move either way,1.0
watch szym nice base working bull flag could get leg day around b,1.0
unxl watching week higher price,1.0
could getting ready move day,1.0
held day like champ yesterday let see squeeze short,1.0
rt invn lot bullish technical discussion tonight fundamental always suggested higher price,1.0
invn last one watch breakout good luck today,1.0
looking add short position bounce,0.0
unis sold stock we come back up soon patience friend long,1.0
mela sell stock wait lower,0.0
continues pattern tension building creep,1.0
obama speech tonight moving channel squeeze continues,1.0
out waiting pullback comeback profit,1.0
xxia watch list ave full day volume close line,1.0
successful test support highlighted last week,1.0
yge opening range foot jaso similar trade,1.0
back yday opening range high support bounce,1.0
cook inquire many indictment goldman faced every time asked number walk stage g aapl,1.0
opxa taking long small stop,1.0
green weekly triangle hero open today scaling,0.0
green weekly triangle hero second scaling,0.0
green weekly triangle hero third scaling closed,0.0
new multi yr high,1.0
breaking expanding shark pattern yesterday,1.0
green weekly triangle hero net profit,0.0
gap go likely also liking action today wlt others also bullish dia spx rut,1.0
like said yesterday apple broken stock tc right company still short,0.0
got lot hate mail yesterday saying short apple realized short definitely going work today,0.0
trading like leader ride stop,1.0
enjoying really nice gain right short next stop hold expect apple make new soon,0.0
based historical research upgrade downgrade short right upgraded sell neutral sell signal,0.0
like not fill gap u see,0.0
is still grasp corrective force,0.0
long next one pop base get gale hot new hod,1.0
price match reputation destroyer since match price anytime gr technology price match friction,1.0
red monthly triangle scaling,1.0
hit resistance yesterday continues roll holding short currently,0.0
weekly uptrend support becoming new resistance bear flag making,0.0
rsi sloping lower macd cross negative divergence daily distribution,0.0
trying go looking follow think follow coming this want,1.0
clearing rising trend line support minute looking add short position,0.0
ready go buy even along,1.0
sharing trading insight posted video,0.0
uvxy added mar bull straddle squeeze,0.0
sunpower corporation option bull make bet move june,1.0
huge spike call contract,1.0
short right maybe write call buyer show close today,0.0
breaking suggest long hold close,1.0
swi currently loser u maintaining higher low would like see volume upside,1.0
huge volume spike last min,1.0
still look good need volume come back truly power,1.0
still taking breather still first support good place add,1.0
efficient trend love seeing,1.0
merrill upgraded retrace base breakout say,0.0
short better make decision today obama give another push continuation tomorrow,1.0
lnkd sure mutual fd putting limit order never getting filled come,1.0
know gut betray quite often trade em thing even,1.0
option trade heplisav fda approval decision,1.0
moving stop protecting profit big gain,1.0
innovative drug may win u approval after early trial good news biotech gale govx,1.0
took two position overnight,1.0
conf call feeling good position good momentum coming last year,1.0
vtus go great end day pop last min k volume looking little bit tomorrow,1.0
rax uptrend exhausted started form downward channel downward divergence macd strong support great short,0.0
bwld want fill gap complete higher high macd rsi showing bullish signal,1.0
for past year booked avg return jan mar option expiration it posted positive return year,0.0
for past year posted best return worst return jan mar option expiration time frame,0.0
more like crapple one student said today bearish move lower tomorrow it failing exactly thought would,0.0
fiscal cliff talk president tonight ouch,0.0
vmware best wish dealing complex,0.0
mac manufactured un said obama lower profit margin,0.0
how smaller margin higher wage union help apple,0.0
hammer wedge worked last week ryl itb xhb etc,1.0
make computer u the st line tablet called pinto they explodes swiped behind,0.0
obama slowing rally ouch,0.0
will gap open higher no idea enter would love get may get,1.0
pcyc fresh long made stock close candle,1.0
short term upward trend macd positive rising w cmf rising nicely,1.0
anth look interesting priced orbimed advisor llc bought stock,1.0
long hold aware resist,1.0
wfr eps beat revenue up premarket nice run today potus remark last night,1.0
pphm filled sold will buy back again will take when they quick we trade this time today nickel got easy way,1.0
compq spx future traded rise pending macro data,1.0
dip refreshes gartley target month daily,1.0
long watchlist acw ggs ment stp,1.0
specialty chemical slowly approaching new time high,1.0
short stopped rough walk gap,0.0
could last good chance short,0.0
lo delivered q adjusted earnings per share exceeded q earnings long beat stop loss,1.0
for past year booked avg return jan mar option expiration posted negative return year,0.0
exact reason etf safer individual stock news kill stock trade kol not,1.0
lo stop loss beating,1.0
approaching resistance area around,1.0
fdo spread buying jul time selling jul time both much lower open interest,1.0
the rise google play app annie index january h,1.0
going full breakdown mode,0.0
majority leading stock regularly lag nq strong day armh rkus,0.0
stock buying hope diversified will see year,1.0
buying pullback doubled since ipo expecting another double sooner later,1.0
run up trade into fda approval decision,1.0
crack letting go full cover reshort red train,0.0
short anybody thinking buying watching ezch ezch supplier comm switch co,0.0
take look performs touching lower bband previously,1.0
where see end next week,0.0
cimt player imaging cad software design explosive growth paying sdiv industry dasty,1.0
with mess twitter andthe grammy made hashtags sting kidding excited step print,1.0
rev retained earnings last yr yoga growin lifestyle trend can stay top,1.0
deere co predicts slowdown u farming boom abroad,1.0
why would anyone buy rax overpriced service many high quality alternative essentially cost half price,0.0
scty cool continues upward our take also look updated solar market outlook soon,1.0
get train san jose next qtr earnings,1.0
pep trying break thru ema min triple doji bottom,1.0
news none u ever heard,1.0
new low day broken,0.0
back run area consolidate sell off profit take,0.0
lot big seller new lod expect big sell,0.0
vivid bearish volume histogram divergence xhb home sector,0.0
it healty consolidate day around going,0.0
big boy selling lot big stake sale,0.0
look level lot selling occur fund,0.0
short carrying remainder overnight also short full position,0.0
say higher div likely value investor why stock split instead,1.0
still holding put mcp,0.0
swing trade quick pick the j smucker co,1.0
best buy founder schulze considers alternative buyout plan feb profile hit none disclosure short,0.0
znga looking continue add well,1.0
pphm going like ship,0.0
holder cashing big run since november underwriting million share secondary,1.0
never mind crisco call ky longs target,0.0
uptrend still intact had resistance it attack next day first gap close tp,1.0
our solar outlook scty yge tsl stp,1.0
calmustang that put get cheaper risk side mcp,0.0
omega advisor initiated million share stake also sold entire stake apple,0.0
take look jumped quickly touching lower bollinger band happening,1.0
matter look still figure valued,0.0
market wrap video addition watch list including rgp my valentine,1.0
don forget opex friday rd friday month so see opex imho,0.0
after hour most advanced awc blt edmc vclk,1.0
invn started red bar shorting hasnt made move yet patience,0.0
you wrong long till yesterday think falling love stock instead making,0.0
brk buy hnz next warren must like chocolate bar coke,1.0
arun rally upgrade might enough keep u long price need reclaim wk,1.0
compq spx wall street future red job data,0.0
side note nelson peltz trian actually designed new hnz ketchup packet wendy one peltz fav investment,1.0
euro zone plunge stokes rate cut expectation,0.0
fio hedge fund are buying these oversold highly shorted stock with troubling sale trend long,1.0
last two time saw warren buffett told catch up thought slow ahhhhh hnz,1.0
real estate fire morning wit since open newmomostocks,1.0
affy oversold letter precaution death sentence,1.0
great relative strength today red tape this want,1.0
full year rev eps v,1.0
leap sat large sell block maybe people need short,1.0
affy unbelievable round trip,1.0
swi still acting sluggishly invalidating yet hanging,1.0
swy long late night checkout line funny last night men last minute valentine flower card candy get,1.0
mcp much put least common stock scr come,1.0
gmcr upside volume low confirmed strong support beneath,1.0
closing high recently volume remains upside damage done yet,1.0
aggressive put buying feb option,0.0
continues higher great ex buying right sitting tight allowing winner run,1.0
the harbor valueplays valueplays,1.0
daily buy extreme overbought slow orange power,1.0
now pretty short stroke forming,1.0
invn tough one figure trade short term long term brush intraday volatility,1.0
sold partial it bear market make money know raising,1.0
altho vol formation ideal still saucer nonetheless possible n trend clear,1.0
hnz guy think fill gap,0.0
uvxy ivan buy minor pullback target,1.0
need little bump get moving,1.0
avg daily volume look good higher next resistance gapfill,1.0
ovti eclipsed yesterday high initial tgt,1.0
morning follow best new mover watch list today volume ave full day,1.0
hedge rotating junk stock like solars squeezing sign end qe inflation rally,0.0
halliburton monster day the evil empire win,1.0
anr look like pullback entry worked let see action,1.0
seeing bearish divergence forming watch flush short,0.0
solar stock ripping trending,1.0
call vol tempted onnn,1.0
breaking tiger global raised stake groupon share share,1.0
anr technical turning positive rsi rising macd crossover cleared ema,1.0
indeed broken mo base min next upside target hurdled sustained med term outlier,1.0
sell off day begin,0.0
look bright u new vehicle sale blog post tom libby polk,1.0
agree accumulation short term bearish long term bullish,0.0
covered trusting swing watch another short tomorrow,0.0
agree hedge fund sold q we see smart move dumped stock panic say latter,1.0
pphm million share stuck squeeze disinfo agent already appearing,1.0
look ready go really tight range last day,1.0
electic car go mainstream soon,1.0
rebounded strongly today pretty heavy volume might way,1.0
the volume still large could potentially break moment,1.0
check cnn reporter finishing successful drive dc boston prob camera car,1.0
selling short check video analysis,0.0
wlt bullish signal initial confirmation pushing day average st time since july,1.0
tf ym spy iwm dia hurricane flag up another warning lite,0.0
told still target higher,1.0
hnz another american institution sold foreign interest gutted buffett management power,0.0
gld slv the price gold plunge six month low,0.0
compq spx kft future traded red eye,0.0
rt working left side new base wait patiently form better price action entry everything,1.0
hot stock today qlik opxa mako dara,1.0
market wrap video addition watch list including aegr cam dmnd drc zolt,1.0
gld slv uup dzz the price gold plunge six month low,0.0
premarket most advanced qlik gtat meko wtsla tibx atml,1.0
today could beginning run po,1.0
short idea prepare next correction slv gld fxe starting tighten,0.0
good breakout high volume possibly nice long trade cent profit,1.0
anad long flag breakout,1.0
buying buying more magic test,1.0
keep eye one poised breakout new high,1.0
pcyc strong winning trade since wednesday since holding,1.0
equity research morning post home page,0.0
early right thanks lookin ssys,0.0
want frame post u sent may one read lol ssys,0.0
nice pattern maybe trying break handle wedge,1.0
alert update suggest selling least half booking profit thanks,1.0
it really want print,1.0
why falling montlu opex pullback overall market,0.0
would called spike lol,1.0
n found buyer near rising dma looking resume uptrend,1.0
today missed watch list well vol ave full day,1.0
another watch list added yesterday triggered today volume full day average,1.0
qcor made like point scalping today,1.0
accidentally bought dip now close ur eye till end march or buy should close opex,0.0
nice share intraday short explaination,0.0
swy pretty lame selling swy sold horse meat europe rth spy,1.0
breaking ascending channel gap close,0.0
qcor questcor rise on unusually high volume qcor,1.0
note min opening range morning short still moving lower,0.0
wal mart report slow february sale often see internal communication entirely accurate time,0.0
staying pretty strong board market dump,1.0
good volume bounce entry stop,1.0
dvr pulling back breakout point need hold area strong bullish trend still intact,1.0
what no how possible payroll tax eating lunch,0.0
feeling last minute today close going interesting unxl,1.0
uvxy short downgraded volatility june,0.0
look like icahn losing time schmuck insurance waged war ackman total profit far,0.0
canadian mty much better choice valueinvesting,1.0
scared e mail ha bounce back,1.0
red daily triangle open long,1.0
cliff head shoulder still think right,0.0
qcor stock rising unusual volume,1.0
sgy broke ema trendline support increased volume selling pressure,0.0
still gain year shedding profit look base build could month,1.0
waiting pullback since happening look go thru great company,1.0
perfect example cup handle breakout pattern,1.0
long ascending triangle touched several time high sma sh magnet,1.0
biof looking strong would like see pullback enter,1.0
zoom long looking continuation momo,1.0
brcd price holding recent breakout area technical look good,1.0
keep eye bull flag over would buy trigger,1.0
google open store end bull,1.0
ultra ever dry boost utek next month,1.0
buzz around stock play tuesday news limited downside big upside,1.0
series lower high look like want retest recent low,0.0
price hold sma next support,1.0
worked overbought level quickly testing top side long term base gap fill ascending triangle,1.0
tested ema working bull flag expecting test recent high,1.0
read thru eps cc nothing fancy steady execution plan the best yet come some patience required,1.0
get management team like small operation unusual grewal building monster smart manner,1.0
btw buyer already lot add pullback think point future rocket,1.0
major resistance fib level day long good luck,0.0
tempted increase position tue,1.0
short tues stalk day inside base bounce red kicker blt dmd ery gmxr npsp oeh,0.0
nice consolidation since break earnings waiting break,1.0
rumored tablet could use tegra chip android o,1.0
swy bought long term call,1.0
broke day friday act dreky support level seem chunk,0.0
cjes j energy look for the upward trend continue,1.0
interesting analysis speculation share price,1.0
short medium term trend next major support day ema,0.0
lnkd target point made downside start short scaling,0.0
petm look weak next support level ish,0.0
like technical omx fundamental look like could turn around good quarter,0.0
unxl setting beautifully much still short,1.0
large owner morningstar rival mania aol etc range bound fund diversify away w growth jmho,0.0
possible new short xrt,0.0
china buy joint venture trump weak aluminum demand pricing spx djia,1.0
frx long getting tom,1.0
market leader heading next century mark could see resistance,1.0
gld slv distrust soros sell gold much holding,0.0
abbott breaking yday cup w tea crumpet handle jan,1.0
position watch list flag,1.0
holding horz support squeeze rising vol watching clear sma,1.0
watch list gapped line today vol far full day average,1.0
long beat stop loss,1.0
nice move morning gap filling action,1.0
po daily gartley move,1.0
continues make new high,1.0
china shanghai composite break key supprt fxi yoku yzc xme joy,1.0
qlik holding make sense short side,0.0
gale rxi pharmaceutical announces upcoming presentation,1.0
ha wanna stock feel,1.0
people way damn happy touch foot stick right need serious pullback,0.0
gale something going long,1.0
time retest low area holding short,0.0
so crack bode xrt,0.0
chooo choo pop bankruptcy,0.0
wfm watch if breached get way,0.0
radar potential short v,0.0
gale may buy gut shot,1.0
since huge run really showing sign stopping yet don want greedy thought,1.0
the first target room bigger move value trap long hold,0.0
whoopsie costco we shouldn have used tiffany describe ring exclusive,1.0
fib next re pt,1.0
unis sma sma let go long,1.0
short need retest level,0.0
after failed breakout last week setting report feb,1.0
brcd holding well bollingerband break obv confirms rsi confirms tryin reflect uptrend,1.0
agree severly overbought overinflated market expect short position soon,0.0
expect break upside trigger einhorn shareholder meeting iwatch good base around area,1.0
good news rated brand call broker raise value,1.0
regional bank have the best trade setup out there fmer npbc,1.0
looking retracement move today high,0.0
love bankrupt solar company momo pump tsl,0.0
today pr read positive would like see stock back high month end more result coming xlv,1.0
wlt time break inverse target,1.0
home healthcare svs new time high heave volume,1.0
just picked couple put good idea lol,0.0
vol fall possibly small sell off,0.0
out short should go around consolidate,0.0
qcor is running close wonder positive indicator still bought enough please come little,1.0
red weekly triangle scaling up,1.0
qcor new hod nice holding overnight,1.0
red weekly triangle open long,1.0
two straight dojis big level,0.0
nice setup maybe sideways day close seal deal,1.0
gale closed right money see tomorrow,1.0
so what that mean,1.0
red monthly triangle scaling up,1.0
osv fundamentally extremely cheap priced zero growth coming someone like product,1.0
food archer daniel midland breakout,1.0
red weekly triangle fnfg scaling up,1.0
en fuego eww mexico international,1.0
uptrending double bottom dma crossing dma asc dma stop,1.0
market note video today news buy included anad sgi drc,1.0
look good long w stop still long mostly sold adding,1.0
trade idea buy ggs target cut,1.0
national oilwell varco excellent opportunity to invest in undervalued company,1.0
afterhours most advanced ntsp aria beav dmd,1.0
use google heck use google everything stock still bullish,1.0
believe sort manipulation going xrt compare price move underlying holding like,0.0
for past year booked avg return jan mar option expiration posting positive return past year,1.0
for past year booked avg return jan mar option expiration posting positive return year,1.0
both increased price past year jan mar option expiration time frame,1.0
increased price past year time jan mar option expiration,1.0
the dip last week might amazing opportunity investor buy ovti,1.0
closed ema short term uptrend intact signal bullishness,1.0
gld dzz deutsche bank today important day investor gold,0.0
omx two failing company joining fail,0.0
qcor screener k vol divy peg positive inst trans growth q q short interest there one qcor,1.0
radar move new range,1.0
pre market loser hnr gld gdx,0.0
positive fundamental trend push cup handle upside mid,1.0
pause scty continues run month,1.0
technology still infancy demand hospital surgeon want will get better time imo,1.0
gale selling daytrade swing trade played break sure thanks gale,1.0
uvxy zb reversal fed distributing cash bank,0.0
fund trxfr good go tomorrow joining bull adding call,1.0
nsph our software initiated purchase share we looking quick swingtrade stock,1.0
min ema short thx position yet,0.0
hum strong get way back,0.0
green daily triangle mhr open sell short,0.0
how quickly investor forget massive beat earnings reported jan and big uptick guidance short minded spy xlb,1.0
reach new week high long beat stop loss,1.0
swi still small put context still look good,1.0
spy triggered sorry got tied,0.0
small entry low volume decline support,1.0
rally resume fed minute digested imho,1.0
notice volume still coming day look solid,1.0
ctgx like u c winner nice recovery uptrend intact,1.0
reasonably tight consolidation far last week advance,1.0
based tech analysis reach bottom today so rise rest day minus reaction fed minute,1.0
take profit run nice run wal mart sale got money new house sell,0.0
last week interesting tiny amount good news huge pop everybody want take,1.0
ho hum lot love today,1.0
red weekly triangle fnfg net profit,0.0
uvxy fed pomo flowing zb free cash squeeze derivative pop market target,0.0
uvxy buy target near term solars new squeeze zone uvxy,0.0
valentine winthorpe gonna pick starting tomorrow,1.0
green weekly triangle fnfg open sell short,0.0
love dunkin donut right,1.0
working far still holding though,1.0
conviction buy stock with most upside,1.0
glade fully hedged mcp put friday think settle done trade,0.0
reporting tegra solid gpu integrated modem perform well launch great,1.0
think name red flag sure impact value proposition given source sound net bullish,1.0
almost time daily short,0.0
given general negative bias come one read line,1.0
look poised breakout next day attention appears returning sector,1.0
small did fomc minute now resume close green,1.0
min lotus position trying emulate,0.0
thx party invite along ride,0.0
lphi our software auto sold one cutting loss one trade,0.0
leading stock continue breakdown even though major index one day multi year high ryl,0.0
ha dropped high vol fallingknife,0.0
red daily triangle hero updating long short position,1.0
following strategy take profit b close,0.0
trouble homebuilder recent data xhb,0.0
short looking good see bell,0.0
wonder metric elon musk try get analyst focus matures grows public company notacarcompany tsla,1.0
you say whatever like mo thats mo long head n shldrs folk yr,0.0
damn near impossible get anything scalp long side til see least possible,0.0
expect miss late last week materialize tomorrow morning long put,0.0
barron blog verifone plunge warns fyq q to miss mile disclosure short,0.0
short setup catalyst could counter whoa remember catalyst tgt resis,0.0
dj wal mart de mexico q earnings slightly below expectation,0.0
added call today might good gapped earnings last time rose next two week,1.0
so glad sold pay around tempted buy back touch till dust settle norman land,0.0
mims bear flag work watch volume confirm,0.0
video short part ii,0.0
folk cliff natural h say much lower beep beep,0.0
spy define risk always keep size proportionate risk u afford lose,0.0
burger stock fire need catch declining employment mean rising burger index,1.0
zte ship first tegra phone mid,1.0
the sec launch investigation citron this company released inaccurate information they short sell profit,1.0
verifone price target lowered deutsche bank massive downgrade disclosure short,0.0
look number see business slowing,0.0
hsni missed expectation q eps diluted v consensus v whisper,0.0
enough cash hand shorting right,0.0
double investment mobile analysis broader mobile movement,1.0
consolidation mode close triangle breakout bollinger band volatility squeeze,1.0
yesterday earnings suggest handle,0.0
gap fill area approaching will filled next day,0.0
estimate move lower eps trend line break likely today support,0.0
feb sale started slower planned due delay income tax refund bill simon wmtu sworsethanyouthink,0.0
gdx gc gld nugt squeeze comex short getting away murder,1.0
trading box also ema bottom box resistance hold downside,0.0
look like another day heavy volume accumulation could get interesting,1.0
red daily triangle hero cover short position net profit,1.0
min walk away all,1.0
also bought catching knife,1.0
fio no longer high flier but is the long term story intact,1.0
cbmx long play thru,1.0
cbmx long play thru selling half raise stop rest,1.0
swhc added march done,1.0
opening range min comment negative no position,0.0
foot locker increase quarterly dividend per share long beat stop loss,1.0
loses day whole market go imo,0.0
is look like double top,0.0
to doubted today official break trigger pattern lower price coming,0.0
could buy w cash bank give kool aide mediawhore,1.0
short working great since posting yesterday,0.0
swy option bear buy put betting k move,0.0
green monthly triangle isi scaling down,0.0
cbmx unbelievable happy sell good calling exact top,1.0
short test dma awesome trade day,0.0
qcor one favorite value stock zero debt great margin low soaring income long,1.0
watching decent spot get,1.0
big picture bullish symmetrical triangle confirmed expanding volume buying dip,1.0
thank greedy guy bought share yesterday hit stop sure investor,0.0
red weekly triangle shor updating,1.0
breaking down spy next,0.0
faz explode get ready broke day,0.0
case u watching closely look volume spike,1.0
look visa champ textbook bounce support outperforming,1.0
meant say buy setup underway,0.0
gmcr another one holding well selloff,1.0
green weekly triangle fnfg scaling down,0.0
kkd let put cup handle earnings,1.0
igreed einhorn hold weekly conference would help stock look like helped whole mkt it work nsdq up,1.0
tip tc the tim tmi raise div buy back stock,1.0
option guest bloomberg tv said buy march call also hedge selling feb call guest lt,0.0
our software stopped u nsph today loss trade still hanging tight,0.0
pcyc volume everything posted video sound,1.0
bought march lotto call close just case,1.0
ops misstype better buyback high volume,1.0
tie fashology theme warby parker,1.0
play short term will depend economic data stresstest long term,1.0
need take next leg macd ve,1.0
itoilet care get stock back,1.0
bear flag daily need hold,0.0
trade idea buy target cut,1.0
xco gift matter looked oversold undervalued price ung correlated possible correction vxx,1.0
nice entry dip toe cimt beat street everyway much potential nugt uco nice entry vxx,1.0
holding dma diamond pattern look good higher price imo,1.0
fed bullard fed policy stay easy long time,1.0
buy day market react yesterday forward gift,1.0
pre market winner apol fa edc onxx tna,1.0
pre market loser rax vxx lo,0.0
short wg npsp mm,0.0
approved nevada gambling license help drive revenue,1.0
yesterday prediction share thinking maybe split finally double dividend,1.0
looking finish ystdy move shortterm,1.0
why struggling get moving today we fill gap go up,1.0
the next bbry rimm gmcr action would certainly indicate,1.0
green weekly monthly triangle isi net profit,1.0
rocket time hold long,1.0
edge analysis look budget carrier,1.0
red daily triangle open long short,0.0
run short covering action waiting small enter always late,1.0
still swing share still least milion share feeling pain still short,1.0
reminds much sept bouncing around time high new product horizon time sell buy back later,0.0
attempting short stroke breakout forming week tight pattern study,1.0
steady gainer since mid january one alternative bakken pick north dakota piece,1.0
doomed calling sell sell sell,0.0
bull trying keep market green tell struggle nasdaq pt fading,0.0
wbmd trade move thru long scaling,1.0
the trend time step aside wait next one,0.0
failure today bode well next week top list short mon w close,0.0
green daily triangle mlnk net profit,1.0
watching closely today trend line ha leading spy and,0.0
red daily triangle hero updating,1.0
arun wbmd blox like blox best chance continued run tomorrow,1.0
could start ankle grabbing session,1.0
fyi when tagged yesterday also touched multi year trendlines good spot long holding,1.0
obligatory monthly post uptrend february update still going,1.0
price sitting trendline speak,1.0
follow closely scaling plan every level without dough,1.0
heavily betting monday earnings,1.0
bullish online gambling legalize nev,1.0
pulling back rising sma low volume golden cross daily should react,1.0
going hard open interest week exp,1.0
rolling rolling rotation time always bothered x le vol fast exit,0.0
buying pullback strong stock entry stop,1.0
traction vol rd day lower last option day month flush,0.0
glass potential make everyone spy creep appeal hipster pervs voice cmd bad siri oh,0.0
doesn anyone else find delightfully amusing hit series titled house card,0.0
remember microsoft one world valuable company gov conspired take apple know,0.0
short still think seen least short term top,0.0
nice move since shorting carry overnight,0.0
groupon bear bet move march st buying put,0.0
sneaky breakout second go close waited day one,1.0
consistently pushing mark day arching nicely,1.0
some insurance stock time high weeeeee spx spy,1.0
bounced double bottom may see test back range,1.0
cbmx history repeated another huge day look bgmd telk exact pattern cbmx float mill telk,1.0
witnessed record number call put contract busy trading session,1.0
broke sideways consolidation rally close resistance,1.0
breakout either side closing basis may give good direction sma acting support,1.0
yhoo sitting high it interesting see break next week,1.0
if break w volume may retreat support short term bearish,0.0
zlcs got alert morning bid ask,1.0
awesome breakout buy dip,1.0
ntsp big winner week due buy,1.0
digesting gain selling pressure pullback would healthy,1.0
stock extended take profit look new base form,1.0
lnkd well moving average look som eprofit taking new base formation,1.0
currently look min week base form would healthy,1.0
action last week look like clwr may heating big run,1.0
short list monday azk mvg qlty tasr vocs,0.0
short sma break ideal flat trendless red spy trade relative weakness,0.0
leading stock analysis updated failing breakout high vol dma break confirm correction,0.0
looking scale back long monday hoping sub stock,1.0
dara nice double bottom formed scale buy bullish,1.0
long want back top range hammer sma low light vol inside day,1.0
love consolidation big move strong support watch move,1.0
cheap name ready clear bull flag volume continues,1.0
end added list best stock pick trade alert sent member,1.0
added best stock pick short trade we took profit short last thursday,0.0
bbrg short wait break low,0.0
over first small trade second line,1.0
vxx uvxy may play spy dia may pull back watch ung ugaz gld slv accumulation gdx nugt,1.0
aaaand go sg increase oscar,0.0
tonight show called silver rush huge potential check,1.0
get go thru radar watch,1.0
unis run hard long,1.0
liking email got useful cc,1.0
airm look interesting trade look open po,1.0
pre market winner si fa erx tna lnkd,1.0
pre market loser dust vxx fxy,0.0
split today stock cheap growth expectation point nice dip toe on vxx spy,1.0
dipping long oversold split adn earnings confusion,1.0
next resistance trendline go aapl go,1.0
back ascending triangle resistance breaking last week bear trap,1.0
gld slv uup nugt gold rebound per euro progress attention fed report,1.0
split today stock cheap growth expectation point nice dip toe,1.0
told last week people trade next entry on high volume,1.0
anyone noticing weak candle support last hour,0.0
ridiculous move nflx believe still going obviously short x,0.0
come got call avg would pay itm,1.0
far look like failed,0.0
red daily triangle net profit,0.0
bought little after hacker attack needed cyber security portfolio,1.0
fast money crew bright buy cause news lol genius tomorrow might,0.0
red daily triangle scaling short position update,1.0
need clear get else gonna get short term chop,1.0
pal pulled back quite bit due shortage pall pplt great long term outlook along swc,1.0
short working well covering small loss,0.0
apple stock lower september high,0.0
covered short nice profit careful tomorrow bernanke consumer sonfidence number pare position spy,0.0
is last stance pump dump collapse,0.0
motley fool apologizes wrong math accounting stock split guidance much higher reported,1.0
dollar general option trader buy call betting million move april,1.0
still looking nflx drop back,0.0
there reason one largest lobbyist online gambling,1.0
cash now apple market cap,1.0
playing nicely last week video spy,1.0
update alert almost today now harm selling half let half ride trail stop,0.0
red monthly triangle kwk scaling down,1.0
announced taiwanese partner added two additional clinical center phase cancer clinical trial multikin,1.0
axn becoming interesting near multiple bottom we made lot day ago,1.0
it may wise hold buying till fix second security bug they better patch fast,0.0
spls subtle bullish close year weekly,1.0
next level resistance nuthin air note self fill gap nicely,1.0
xco looking good may onto something big seller june put bit floor,1.0
stock split wealth effect exbuy share worth million receiving k yearly sdiv ex etc,1.0
holding lt trendline nice r r,1.0
market wrap video addition watch list including eroc swy,1.0
everyday great hangout experience business use case goog,1.0
spy u part three final update hedge define risk,0.0
nvidia show phoenix reference phone mwc,1.0
watch sgy break downward trend line upside potential move,1.0
really believe open fade sold hard say stay,1.0
gld slv nugt goldman sachs cut forecast gold price,0.0
bullish result long beat stop loss,1.0
swi still holding well yet emerge consolidation,1.0
last day saw distribution may yet test dma little damage done longer term,1.0
would play wait see adding adding scty dip,1.0
swy watch list close line volume full day average,1.0
might still get flush longer term solid,1.0
app eric beder brean capital launch app an unsinkable brand initiating coverage app buy rating pt,1.0
quiet refuge recent storm,1.0
dole looking pretty ugly,0.0
starting look strong x avg volume first upside target,1.0
still hoping big split shareholder meeting bring value investor chase away hedgies,1.0
apol short setup posted last week would look book gain u played one study,0.0
new strategy purchased jan able scalp premium back time,1.0
making turn back call cheap,1.0
short idea digesting recent gain apol mcp,0.0
short idea digesting recent gain apol mcp further downside remains,0.0
red daily weekly triangle cover short net profit,1.0
never imagined aapl dump long bbry,0.0
pphm like said jump ship my foot wet,0.0
slammed consumer report auto top,0.0
pphm damn sorry folk pharms getting taking shed today,0.0
pphm next year right next year lol said last year lock put jail done,0.0
cancer trial sabotage going jail first who worked saboteur fbi figure pphm dndn jail time soon,0.0
beaten large cap technology stock leading intra day short squeeze,0.0
zlcs my pps dollar there reason stopping going dollar imho,1.0
pounding table one outperforming spy need follow thru seal deal,1.0
trying hold bottom channel,1.0
rumor add dow split,1.0
know tail wagged dog share whole mrkt holding except bbry,1.0
little pop taste hedge fund pile back beware short coming soon,1.0
value share keeping plaything ultra rich u like play pool,1.0
think good point enter one second trade sell since testing one broken support resistance,0.0
xco technical support min downside nice upside largest shareholder wilbur ross ung price caution ross sell,1.0
rumour news idontthinkso know many seller,1.0
sold position today wanted lighten stock going uncertainty week still largest holding,1.0
eod trade catch short long,1.0
